,InSituSM
2020-10-22,0.24125523012552302
2020-11-01,0.21532905982905984
2020-11-11,0.22090128755364807
2020-11-21,0.20592887029288703
2020-12-01,0.26010714285714287
2020-12-11,0.2728186274509804
2020-12-21,0.2676300578034682
2020-12-31,0.2778172588832487
2021-01-10,0.2697553191489362
2021-01-20,0.2754304932735426
2021-01-30,0.2779277777777778
2021-02-09,0.29523645320197045
2021-02-19,0.3011285714285714
2021-03-01,0.26866666666666666
2021-03-11,0.24775
2021-03-21,0.298303317535545
2021-03-31,0.2637920792079208
2021-04-10,0.22360833333333333
2021-04-20,0.19282683982683982
2021-04-30,0.23539166666666667
2021-05-10,0.24535983263598327
2021-05-20,0.13040416666666668
2021-05-30,0.15854621848739497
2021-06-09,0.2294041666666667
2021-06-19,0.2673041666666667
2021-06-29,0.16523749999999998
2021-07-09,0.23626778242677826
2021-07-19,0.2865958333333333
2021-07-29,0.24512916666666668
2021-08-08,0.24329583333333332
2021-08-18,0.2777791666666667
2021-08-28,0.2920502092050209
2021-09-07,0.2364541666666667
2021-09-17,0.2649205020920502
2021-09-27,0.24671666666666667
2021-10-07,0.25623430962343097
2021-10-17,0.20977916666666668
2021-10-27,0.243025
2021-11-06,0.2501
2021-11-16,0.24189473684210527
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,
2019-01-11,
2019-01-21,
2019-01-31,
2019-02-10,
2019-02-20,
2019-03-02,
2019-03-12,
2019-03-22,0.1754878048780488
2019-04-01,0.14912121212121213
2019-04-11,0.1695480769230769
2019-04-21,0.14507594936708862
2019-05-01,0.1556833333333333
2019-05-11,0.14728270042194092
2019-05-21,0.16573333333333332
2019-05-31,0.07555
2019-06-10,0.13085
2019-06-20,0.11608823529411766
2019-06-30,0.11802083333333332
2019-07-10,0.057275
2019-07-20,0.1192092050209205
2019-07-30,0.091875
2019-08-09,0.13294166666666665
2019-08-19,0.08484583333333333
2019-08-29,0.06672995780590717
2019-09-08,0.13513973799126638
2019-09-18,0.14713924050632912
2019-09-28,0.15636820083682007
2019-10-08,0.12350643776824034
2019-10-18,0.1384932735426009
2019-10-28,0.13383064516129034
2019-11-07,0.15454545454545454
2019-11-17,0.15820370370370374
2019-11-27,0.1804
2019-12-07,
2019-12-17,
2019-12-27,
2020-01-06,
2020-01-16,
2020-01-26,
2020-02-05,
2020-02-15,
2020-02-25,
2020-03-06,0.1884189189189189
2020-03-16,0.1458307692307692
2020-03-26,0.16087155963302752
2020-04-05,0.13365934065934065
2020-04-15,0.14282513661202187
2020-04-25,0.13436134453781512
2020-05-05,0.10465158371040724
2020-05-15,0.1298
2020-05-25,0.13034177215189874
2020-06-04,0.12979583333333333
2020-06-14,0.09489121338912133
2020-06-24,0.13224686192468618
2020-07-04,0.10604184100418411
2020-07-14,0.13527916666666667
2020-07-24,0.05529166666666666
2020-08-03,0.07967932489451476
2020-08-13,0.05927916666666667
2020-08-23,0.08213445378151261
2020-09-02,0.12038750000000001
2020-09-12,0.1247125
2020-09-22,0.10444104803493451
2020-10-02,0.11008898305084747
2020-10-12,0.11940579710144927
2020-10-22,0.14453956834532375
2020-11-01,0.12438073394495412
2020-11-11,0.14135333333333333
2020-11-21,0.14220666666666668
2020-12-01,0.1271746031746032
2020-12-11,0.12276666666666666
2020-12-21,0.1167
2020-12-31,
2021-01-10,
2021-01-20,
2021-01-30,
2021-02-09,
2021-02-19,
2021-03-01,0.19558333333333333
2021-03-11,0.1480828025477707
2021-03-21,0.1526035242290749
2021-03-31,0.1335841584158416
2021-04-10,0.1473390557939914
2021-04-20,0.1301737089201878
2021-04-30,0.14872457627118643
2021-05-10,0.1065439330543933
2021-05-20,0.14560669456066944
2021-05-30,0.08782916666666667
2021-06-09,0.043229166666666666
2021-06-19,0.11170833333333333
2021-06-29,0.10933891213389121
2021-07-09,0.10812916666666667
2021-07-19,0.0630672268907563
2021-07-29,0.09124583333333333
2021-08-08,0.11421666666666666
2021-08-18,0.04962916666666666
2021-08-28,0.13165
2021-09-07,0.08770833333333333
2021-09-17,0.07665833333333333
2021-09-27,0.07727310924369747
2021-10-07,0.10920083682008368
2021-10-17,0.11814485981308412
2021-10-27,0.11275155279503105
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.11352212389380532
2019-01-11,0.11311881188118812
2019-01-21,0.10652662721893491
2019-01-31,0.10158585858585858
2019-02-10,0.09503684210526316
2019-02-20,0.08949729729729729
2019-03-02,0.08338297872340425
2019-03-12,0.11650666666666666
2019-03-22,0.11161666666666667
2019-04-01,0.09131249999999999
2019-04-11,0.07763445378151261
2019-04-21,0.0730875
2019-05-01,0.06369166666666666
2019-05-11,0.0630375
2019-05-21,0.057468619246861925
2019-05-31,0.058359832635983266
2019-06-10,0.13131666666666666
2019-06-20,0.084825
2019-06-30,0.06733333333333333
2019-07-10,0.06292083333333334
2019-07-20,0.07006113537117904
2019-07-30,0.08914163090128756
2019-08-09,0.0774560669456067
2019-08-19,0.0887
2019-08-29,0.1089746835443038
2019-09-08,0.08917021276595744
2019-09-18,0.09759166666666667
2019-09-28,0.11383750000000001
2019-10-08,0.12261603375527426
2019-10-18,0.09391629955947137
2019-10-28,0.08057213930348259
2019-11-07,0.07635323383084577
2019-11-17,0.10425
2019-11-27,0.1581527093596059
2019-12-07,0.1379090909090909
2019-12-17,0.12063492063492062
2019-12-27,0.11711764705882352
2020-01-06,0.11319411764705883
2020-01-16,0.1104842105263158
2020-01-26,0.10689340101522843
2020-02-05,0.12345508982035928
2020-02-15,0.13219574468085105
2020-02-25,0.12423560209424084
2020-03-06,0.1446150627615063
2020-03-16,0.14695258620689658
2020-03-26,0.12257142857142857
2020-04-05,0.09817083333333333
2020-04-15,0.08379583333333333
2020-04-25,0.07473333333333333
2020-05-05,0.06689539748953975
2020-05-15,0.0627375
2020-05-25,0.06125104602510461
2020-06-04,0.07792888888888888
2020-06-14,0.06942083333333333
2020-06-24,0.06084937238493724
2020-07-04,0.07313596491228071
2020-07-14,0.07713333333333333
2020-07-24,0.14651931330472104
2020-08-03,0.10464583333333333
2020-08-13,0.0847949790794979
2020-08-23,0.07041666666666666
2020-09-02,0.08829707112970712
2020-09-12,0.11624267782426778
2020-09-22,0.08244166666666668
2020-10-02,0.06682426778242678
2020-10-12,0.05986192468619247
2020-10-22,0.09073300970873786
2020-11-01,0.11444075829383886
2020-11-11,0.08873557692307693
2020-11-21,0.07956923076923077
2020-12-01,0.06971774193548387
2020-12-11,0.0741006711409396
2020-12-21,0.07475714285714286
2020-12-31,0.0702061855670103
2021-01-10,0.06878625954198472
2021-01-20,0.07007608695652175
2021-01-30,0.07232380952380953
2021-02-09,0.06876162790697675
2021-02-19,0.07475274725274726
2021-03-01,0.07343939393939394
2021-03-11,0.06526794258373206
2021-03-21,0.0614646017699115
2021-03-31,0.060573839662447254
2021-04-10,0.056184100418410036
2021-04-20,0.05409623430962343
2021-04-30,0.057527426160337555
2021-05-10,0.055329166666666665
2021-05-20,0.053504166666666665
2021-05-30,0.053941666666666666
2021-06-09,0.05408333333333334
2021-06-19,0.057300000000000004
2021-06-29,0.17852916666666668
2021-07-09,0.16742916666666666
2021-07-19,0.12090043290043291
2021-07-29,0.09554583333333334
2021-08-08,0.10626694915254238
2021-08-18,0.10346666666666667
2021-08-28,0.09559663865546218
2021-09-07,0.09360084033613446
2021-09-17,0.08892735042735044
2021-09-27,0.12115416666666667
2021-10-07,0.08703797468354431
2021-10-17,0.07347083333333333
2021-10-27,0.06524444444444444
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.25086184210526313
2019-01-11,
2019-01-21,
2019-01-31,
2019-02-10,
2019-02-20,
2019-03-02,
2019-03-12,0.3137936507936508
2019-03-22,0.2514705882352941
2019-04-01,0.24769506726457396
2019-04-11,0.24875744680851064
2019-04-21,0.2509539748953975
2019-05-01,0.24342916666666667
2019-05-11,0.24043933054393307
2019-05-21,0.19968487394957982
2019-05-31,0.1916875
2019-06-10,0.22483263598326358
2019-06-20,0.23883193277310924
2019-06-30,0.19122083333333334
2019-07-10,0.1734
2019-07-20,0.2187625
2019-07-30,0.19639915966386556
2019-08-09,0.1832625
2019-08-19,0.16774583333333334
2019-08-29,0.19141004184100419
2019-09-08,0.1756359832635983
2019-09-18,0.15733898305084745
2019-09-28,0.16123206751054853
2019-10-08,0.209375
2019-10-18,0.24047345132743364
2019-10-28,0.2556121495327103
2019-11-07,0.24022033898305084
2019-11-17,0.25483490566037736
2019-11-27,0.2695202702702703
2019-12-07,0.2942459016393443
2019-12-17,0.2831578947368421
2019-12-27,0.2801161290322581
2020-01-06,0.25720645161290323
2020-01-16,0.2540952380952381
2020-01-26,0.2538148148148148
2020-02-05,0.2767745664739884
2020-02-15,0.2541111111111111
2020-02-25,0.26273214285714286
2020-03-06,0.25576354679802954
2020-03-16,0.27153140096618356
2020-03-26,0.2648149779735683
2020-04-05,0.261025974025974
2020-04-15,0.269752427184466
2020-04-25,0.275969696969697
2020-05-05,0.24875965665236052
2020-05-15,0.23321250000000002
2020-05-25,0.21897863247863247
2020-06-04,0.20754166666666668
2020-06-14,0.15499583333333333
2020-06-24,0.1334937238493724
2020-07-04,0.10121186440677966
2020-07-14,0.13767088607594938
2020-07-24,0.07560416666666667
2020-08-03,0.0529531914893617
2020-08-13,0.07321076233183857
2020-08-23,0.08622916666666666
2020-09-02,0.08450678733031673
2020-09-12,0.083570796460177
2020-09-22,0.07201702127659575
2020-10-02,0.13065271966527195
2020-10-12,0.1685744680851064
2020-10-22,0.16622368421052633
2020-11-01,0.20392307692307693
2020-11-11,0.2134234693877551
2020-11-21,0.23044392523364485
2020-12-01,0.24838068181818185
2020-12-11,0.23395238095238097
2020-12-21,0.24704511278195487
2020-12-31,0.23193902439024391
2021-01-10,0.23802380952380953
2021-01-20,0.21994444444444444
2021-01-30,
2021-02-09,
2021-02-19,0.269
2021-03-01,0.25385714285714284
2021-03-11,0.23701449275362318
2021-03-21,0.24109313725490197
2021-03-31,0.24004878048780487
2021-04-10,0.23520416666666666
2021-04-20,0.22905042016806723
2021-04-30,0.22827731092436973
2021-05-10,0.222
2021-05-20,0.1850416666666667
2021-05-30,0.23121666666666665
2021-06-09,0.1905774058577406
2021-06-19,0.17771489361702128
2021-06-29,0.2046317991631799
2021-07-09,0.22884583333333333
2021-07-19,0.19646413502109702
2021-07-29,0.18945416666666667
2021-08-08,0.22172083333333334
2021-08-18,0.22940167364016736
2021-08-28,0.24378991596638655
2021-09-07,0.23129166666666665
2021-09-17,0.2240916666666667
2021-09-27,0.25064583333333335
2021-10-07,0.23582845188284518
2021-10-17,0.23018410041841006
2021-10-27,0.2715706521739131
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.26879574468085105
2019-01-11,0.2684864864864865
2019-01-21,0.2684365079365079
2019-01-31,0.26062091503267976
2019-02-10,0.28048214285714285
2019-02-20,0.28525
2019-03-02,0.28507511737089203
2019-03-12,0.2596781115879828
2019-03-22,0.2640378151260504
2019-04-01,0.2589620253164557
2019-04-11,0.2675313807531381
2019-04-21,0.24927916666666666
2019-05-01,0.18881012658227847
2019-05-11,0.18565416666666668
2019-05-21,0.10457916666666667
2019-05-31,0.2028875
2019-06-10,0.17921250000000002
2019-06-20,0.12365416666666666
2019-06-30,0.10646666666666667
2019-07-10,0.13177083333333334
2019-07-20,0.15600416666666667
2019-07-30,0.11560084033613446
2019-08-09,0.1201125
2019-08-19,0.08229166666666667
2019-08-29,0.08759243697478993
2019-09-08,0.14164583333333333
2019-09-18,0.07674166666666667
2019-09-28,0.058449579831932774
2019-10-08,0.09633333333333333
2019-10-18,0.20660833333333334
2019-10-28,0.20807083333333332
2019-11-07,0.2214072398190045
2019-11-17,0.231468085106383
2019-11-27,0.2419227467811159
2019-12-07,0.2569446808510638
2019-12-17,0.24793298969072164
2019-12-27,0.2540227272727273
2020-01-06,0.2632948717948718
2020-01-16,0.2529590643274854
2020-01-26,0.2602900432900433
2020-02-05,0.27113445378151263
2020-02-15,0.2562311827956989
2020-02-25,0.25243881856540085
2020-03-06,0.24502232142857142
2020-03-16,0.23640772532188842
2020-03-26,0.264125
2020-04-05,0.24641452991452992
2020-04-15,0.2552382978723404
2020-04-25,0.2693991596638656
2020-05-05,0.22137916666666665
2020-05-15,0.18428333333333333
2020-05-25,0.16895708154506436
2020-06-04,0.12397916666666667
2020-06-14,0.1616875
2020-06-24,0.1156375
2020-07-04,0.07659493670886075
2020-07-14,0.06105000000000001
2020-07-24,0.08118143459915611
2020-08-03,0.16049583333333334
2020-08-13,0.19633755274261602
2020-08-23,0.12930833333333333
2020-09-02,0.10037916666666667
2020-09-12,0.19447916666666665
2020-09-22,0.1893114035087719
2020-10-02,0.18325833333333333
2020-10-12,0.22822083333333334
2020-10-22,0.22646249999999998
2020-11-01,0.2149
2020-11-11,0.22514406779661017
2020-11-21,0.22893333333333335
2020-12-01,0.24036051502145922
2020-12-11,0.24262025316455696
2020-12-21,0.24705853658536583
2020-12-31,0.25209375
2021-01-10,0.2266919431279621
2021-01-20,0.2301
2021-01-30,0.26365533980582523
2021-02-09,0.27689427312775333
2021-02-19,0.2670863636363636
2021-03-01,0.2379041095890411
2021-03-11,0.19135169491525422
2021-03-21,0.2173
2021-03-31,0.21514583333333331
2021-04-10,0.1835875
2021-04-20,0.17267083333333336
2021-04-30,0.10459583333333335
2021-05-10,0.07762761506276152
2021-05-20,0.06793220338983051
2021-05-30,0.22153333333333333
2021-06-09,0.19561250000000002
2021-06-19,0.14548750000000002
2021-06-29,0.18574583333333333
2021-07-09,0.22260251046025104
2021-07-19,0.19905833333333334
2021-07-29,0.17902083333333332
2021-08-08,0.20892083333333333
2021-08-18,0.1617875
2021-08-28,0.14019166666666666
2021-09-07,0.15551694915254236
2021-09-17,0.11535833333333333
2021-09-27,0.09815450643776824
2021-10-07,0.09113852813852814
2021-10-17,0.10045021645021646
2021-10-27,0.18580978260869566
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.40042079207920794
2019-01-11,0.40146315789473686
2019-01-21,0.42333333333333334
2019-01-31,0.4056823529411765
2019-02-10,0.3935789473684211
2019-02-20,0.4011620111731844
2019-03-02,0.4069761904761905
2019-03-12,0.3698194444444444
2019-03-22,0.335351598173516
2019-04-01,0.3816790697674418
2019-04-11,0.37813744075829386
2019-04-21,0.37961506276150625
2019-05-01,0.37538248847926264
2019-05-11,0.3259539748953975
2019-05-21,0.3084411764705883
2019-05-31,0.3369873417721519
2019-06-10,0.3617423580786026
2019-06-20,0.37639130434782614
2019-06-30,0.33435
2019-07-10,0.21569037656903767
2019-07-20,0.22032916666666666
2019-07-30,0.16991666666666666
2019-08-09,0.1498481012658228
2019-08-19,0.16961440677966103
2019-08-29,0.2092125
2019-09-08,0.1404291666666667
2019-09-18,0.11673333333333334
2019-09-28,0.131225
2019-10-08,0.30343162393162393
2019-10-18,0.3106694560669456
2019-10-28,0.3411324200913242
2019-11-07,0.34055913978494623
2019-11-17,0.3495654205607477
2019-11-27,0.36077489177489175
2019-12-07,0.3684230769230769
2019-12-17,0.35254814814814817
2019-12-27,0.3661473214285714
2020-01-06,0.36087168141592924
2020-01-16,0.381010752688172
2020-01-26,0.36862946428571425
2020-02-05,0.3974064516129032
2020-02-15,0.37125714285714284
2020-02-25,0.3891284916201117
2020-03-06,0.3637090909090909
2020-03-16,0.3926396396396396
2020-03-26,0.3565125
2020-04-05,0.3029208333333333
2020-04-15,0.35250220264317184
2020-04-25,0.3724026548672566
2020-05-05,0.36260087719298245
2020-05-15,0.3715869565217391
2020-05-25,0.32566666666666666
2020-06-04,0.21425316455696203
2020-06-14,0.23734728033472802
2020-06-24,0.2880588235294118
2020-07-04,0.1871596638655462
2020-07-14,0.14889958158995817
2020-07-24,0.21238912133891213
2020-08-03,0.2719166666666667
2020-08-13,0.28187866108786613
2020-08-23,0.26356666666666667
2020-09-02,0.3015416666666667
2020-09-12,0.2591541666666667
2020-09-22,0.1820418410041841
2020-10-02,0.1542175732217573
2020-10-12,0.21368067226890758
2020-10-22,0.3545397489539749
2020-11-01,0.3094913793103448
2020-11-11,0.32377292576419214
2020-11-21,0.31974678111587984
2020-12-01,0.36606716417910445
2020-12-11,0.36230285714285715
2020-12-21,0.3678164556962025
2020-12-31,0.38192777777777775
2021-01-10,0.36659166666666665
2021-01-20,0.37875555555555557
2021-01-30,0.393018691588785
2021-02-09,0.3679230769230769
2021-02-19,0.3955526315789474
2021-03-01,0.3658108108108108
2021-03-11,0.3855751072961373
2021-03-21,0.3742118644067796
2021-03-31,0.34213824884792626
2021-04-10,0.3499791666666667
2021-04-20,0.32764406779661015
2021-04-30,0.3703648068669528
2021-05-10,0.28251464435146445
2021-05-20,0.2335625
2021-05-30,0.3174937238493724
2021-06-09,0.365936974789916
2021-06-19,0.302525
2021-06-29,0.3026848739495798
2021-07-09,0.38121120689655175
2021-07-19,0.2868
2021-07-29,0.1983293413173653
2021-08-08,0.3570816326530612
2021-08-18,0.35296428571428573
2021-08-28,0.3518520179372197
2021-09-07,0.3221625
2021-09-17,0.33849576271186443
2021-09-27,0.33389166666666664
2021-10-07,0.38037606837606835
2021-10-17,0.36842677824267783
2021-10-27,0.3921862745098039
2021-11-06,0.36626106194690267
2021-11-16,0.37726315789473686
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,
2019-01-11,
2019-01-21,
2019-01-31,0.2356231884057971
2019-02-10,0.23882242990654204
2019-02-20,0.2320047846889952
2019-03-02,0.22997435897435897
2019-03-12,0.23424050632911392
2019-03-22,0.16672151898734178
2019-04-01,0.159255230125523
2019-04-11,0.18234728033472805
2019-04-21,0.16972916666666665
2019-05-01,0.11280833333333334
2019-05-11,0.17988655462184874
2019-05-21,0.0923125
2019-05-31,0.13781578947368422
2019-06-10,0.17233193277310924
2019-06-20,0.1393625
2019-06-30,0.07756779661016949
2019-07-10,0.1411890756302521
2019-07-20,0.14026359832635985
2019-07-30,0.07650427350427351
2019-08-09,0.07025531914893618
2019-08-19,0.0968945147679325
2019-08-29,0.11927916666666666
2019-09-08,0.07021008403361345
2019-09-18,0.0618034188034188
2019-09-28,0.057538135593220345
2019-10-08,0.11672173913043478
2019-10-18,0.19030252100840336
2019-10-28,0.19956666666666667
2019-11-07,0.1569824561403509
2019-11-17,0.14441422594142259
2019-11-27,0.13529957805907175
2019-12-07,0.15826359832635983
2019-12-17,0.2077689075630252
2019-12-27,0.18287782805429864
2020-01-06,0.18892857142857142
2020-01-16,0.19291705069124424
2020-01-26,0.18886440677966101
2020-02-05,0.2008059071729958
2020-02-15,0.20468776371308017
2020-02-25,0.17544067796610172
2020-03-06,0.15604184100418408
2020-03-16,0.09896666666666666
2020-03-26,0.06285774058577406
2020-04-05,0.08717672413793104
2020-04-15,0.10656837606837608
2020-04-25,0.1157276595744681
2020-05-05,0.06320833333333334
2020-05-15,0.145327731092437
2020-05-25,0.1485875
2020-06-04,0.18053389830508476
2020-06-14,0.1052
2020-06-24,0.17189166666666666
2020-07-04,0.20644537815126052
2020-07-14,0.18047280334728036
2020-07-24,0.22477464788732393
2020-08-03,0.09436
2020-08-13,0.15068067226890758
2020-08-23,0.19644166666666668
2020-09-02,0.1459125
2020-09-12,0.1954979079497908
2020-09-22,0.18824369747899158
2020-10-02,0.14453218884120173
2020-10-12,0.18095416666666667
2020-10-22,0.19678242677824268
2020-11-01,0.17324583333333335
2020-11-11,0.14407142857142857
2020-11-21,0.13656170212765956
2020-12-01,0.1974151785714286
2020-12-11,0.1901528384279476
2020-12-21,0.20214414414414414
2020-12-31,0.20971929824561406
2021-01-10,0.19642922374429225
2021-01-20,0.18672268907563025
2021-01-30,0.18551476793248944
2021-02-09,0.22591346153846154
2021-02-19,0.19225751072961372
2021-03-01,0.20099166666666665
2021-03-11,0.13309787234042553
2021-03-21,0.1705625
2021-03-31,0.1751380753138075
2021-04-10,0.22004166666666666
2021-04-20,0.1484125
2021-04-30,0.1482212765957447
2021-05-10,0.18885416666666668
2021-05-20,0.10607531380753138
2021-05-30,0.1478649789029536
2021-06-09,0.16492887029288703
2021-06-19,0.22903333333333334
2021-06-29,0.22000833333333333
2021-07-09,0.24670416666666667
2021-07-19,0.24095833333333333
2021-07-29,0.14655833333333332
2021-08-08,0.10998706896551724
2021-08-18,0.17937238493723848
2021-08-28,0.20325416666666665
2021-09-07,0.177375
2021-09-17,0.195825
2021-09-27,0.2088702928870293
2021-10-07,0.16787083333333333
2021-10-17,0.10815481171548118
2021-10-27,0.1462375
2021-11-06,0.12782083333333333
2021-11-16,0.125
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.1782136752136752
2019-01-11,0.16754751131221718
2019-01-21,0.17054597701149427
2019-01-31,0.145131221719457
2019-02-10,0.165825
2019-02-20,0.17732635983263598
2019-03-02,0.1656409090909091
2019-03-12,0.12732083333333336
2019-03-22,0.06226359832635983
2019-04-01,0.07683122362869198
2019-04-11,0.10868333333333333
2019-04-21,0.10290416666666666
2019-05-01,0.07727731092436975
2019-05-11,0.09274074074074073
2019-05-21,0.06010729613733906
2019-05-31,0.06897489539748954
2019-06-10,0.1422
2019-06-20,0.07873504273504273
2019-06-30,0.058343096234309624
2019-07-10,0.05451882845188284
2019-07-20,0.14200833333333335
2019-07-30,0.11954583333333332
2019-08-09,0.07303448275862069
2019-08-19,0.08556140350877194
2019-08-29,0.10553303964757708
2019-09-08,0.085626213592233
2019-09-18,0.06677916666666667
2019-09-28,0.05310878661087866
2019-10-08,0.05219747899159664
2019-10-18,0.13094583333333334
2019-10-28,0.1512875
2019-11-07,0.16494570135746608
2019-11-17,0.15935983263598327
2019-11-27,0.16430125523012554
2019-12-07,0.16206465517241378
2019-12-17,0.1845442477876106
2019-12-27,0.18475113122171946
2020-01-06,0.19215546218487395
2020-01-16,0.19016831683168317
2020-01-26,0.18043333333333333
2020-02-05,0.21238666666666667
2020-02-15,0.20727312775330398
2020-02-25,0.2022236842105263
2020-03-06,0.18114893617021277
2020-03-16,0.1766140350877193
2020-03-26,0.1509
2020-04-05,0.08236974789915966
2020-04-15,0.13346861924686193
2020-04-25,0.15615384615384614
2020-05-05,0.10319148936170212
2020-05-15,0.131
2020-05-25,0.127825
2020-06-04,0.13462711864406782
2020-06-14,0.10475536480686695
2020-06-24,0.14708189655172413
2020-07-04,0.11607949790794979
2020-07-14,0.061004166666666665
2020-07-24,0.05834632034632035
2020-08-03,0.08524137931034483
2020-08-13,0.10140677966101694
2020-08-23,0.14758158995815898
2020-09-02,0.06899999999999999
2020-09-12,0.15142016806722688
2020-09-22,0.16170258620689656
2020-10-02,0.1262375
2020-10-12,0.12740833333333332
2020-10-22,0.1340625
2020-11-01,0.12027083333333333
2020-11-11,0.1447405857740586
2020-11-21,0.13784166666666667
2020-12-01,0.16990232558139537
2020-12-11,0.16899557522123893
2020-12-21,0.17287755102040817
2020-12-31,0.19420353982300886
2021-01-10,0.17976
2021-01-20,0.17259030837004405
2021-01-30,0.1858
2021-02-09,0.19553363228699552
2021-02-19,0.18067672413793104
2021-03-01,0.1679453781512605
2021-03-11,0.1441875
2021-03-21,0.16325104602510462
2021-03-31,0.1510253164556962
2021-04-10,0.11745606694560669
2021-04-20,0.09915909090909092
2021-04-30,0.1565125
2021-05-10,0.15575
2021-05-20,0.07659583333333334
2021-05-30,0.07450869565217391
2021-06-09,0.07763559322033899
2021-06-19,0.13708403361344537
2021-06-29,0.09620920502092051
2021-07-09,0.16514718614718615
2021-07-19,0.16455833333333333
2021-07-29,0.09735416666666666
2021-08-08,0.13644166666666668
2021-08-18,0.14657322175732218
2021-08-28,0.10634166666666665
2021-09-07,0.08387394957983194
2021-09-17,0.16129166666666667
2021-09-27,0.11993333333333332
2021-10-07,0.1816625
2021-10-17,0.10927196652719665
2021-10-27,0.13781932773109246
2021-11-06,0.12788284518828452
2021-11-16,0.1293157894736842
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.260061797752809
2019-01-11,0.2784625
2019-01-21,0.20319747899159663
2019-01-31,0.24177456647398843
2019-02-10,
2019-02-20,0.28430434782608693
2019-03-02,0.2969958333333333
2019-03-12,0.2402758620689655
2019-03-22,0.3145550847457627
2019-04-01,0.31537656903765693
2019-04-11,0.24419583333333333
2019-04-21,0.16694117647058823
2019-05-01,0.11420416666666666
2019-05-11,0.2253529411764706
2019-05-21,0.24787083333333332
2019-05-31,0.18984388185654008
2019-06-10,0.13773846153846156
2019-06-20,0.10033668341708542
2019-06-30,0.08975376884422111
2019-07-10,0.08302620087336243
2019-07-20,0.07918487394957983
2019-07-30,0.07792887029288703
2019-08-09,0.17961194029850744
2019-08-19,0.15587499999999999
2019-08-29,0.11983628318584072
2019-09-08,0.10017021276595744
2019-09-18,0.09599479166666668
2019-09-28,0.08692410714285714
2019-10-08,0.08217180616740087
2019-10-18,0.09985405405405405
2019-10-28,0.09341150442477876
2019-11-07,0.08590338164251207
2019-11-17,0.08160849056603775
2019-11-27,0.2845826086956522
2019-12-07,0.2904956140350877
2019-12-17,0.28825316455696204
2019-12-27,0.26114678899082566
2020-01-06,0.267662037037037
2020-01-16,0.2911327433628319
2020-01-26,0.2790526315789474
2020-02-05,0.21413777777777776
2020-02-15,0.17301851851851852
2020-02-25,0.13460698689956332
2020-03-06,0.1305437788018433
2020-03-16,0.2542155172413793
2020-03-26,0.20145728643216082
2020-04-05,0.2556318181818182
2020-04-15,0.1493252427184466
2020-04-25,0.10882446808510639
2020-05-05,0.11518468468468468
2020-05-15,0.24487922705314008
2020-05-25,0.21965517241379312
2020-06-04,0.18051980198019804
2020-06-14,0.15451960784313726
2020-06-24,0.1156590909090909
2020-07-04,0.09259259259259259
2020-07-14,0.08560000000000001
2020-07-24,0.08131553398058253
2020-08-03,0.0787029702970297
2020-08-13,0.0739954128440367
2020-08-23,0.071915
2020-09-02,0.0694952380952381
2020-09-12,0.06608095238095238
2020-09-22,0.06652604166666666
2020-10-02,0.06285377358490565
2020-10-12,0.06467027027027027
2020-10-22,0.04992825112107623
2020-11-01,0.03471759259259259
2020-11-11,0.06048623853211009
2020-11-21,0.06931132075471698
2020-12-01,0.05229032258064516
2020-12-11,0.08615714285714286
2020-12-21,0.09787962962962962
2020-12-31,0.11930456852791878
2021-01-10,0.2505268817204301
2021-01-20,0.21936898395721924
2021-01-30,0.2680855614973262
2021-02-09,0.2628673469387755
2021-02-19,0.25183536585365857
2021-03-01,0.21844623655913978
2021-03-11,0.26828108108108106
2021-03-21,0.22094936708860757
2021-03-31,0.15061870503597122
2021-04-10,0.10945299145299145
2021-04-20,0.12512878787878787
2021-04-30,0.11901234567901235
2021-05-10,0.10268354430379747
2021-05-20,0.08480188679245283
2021-05-30,0.085196261682243
2021-06-09,0.07784782608695652
2021-06-19,0.078
2021-06-29,0.0765
2021-07-09,0.07344444444444444
2021-07-19,
2021-07-29,
2021-08-08,
2021-08-18,0.06707142857142857
2021-08-28,0.06651428571428572
2021-09-07,0.07566666666666666
2021-09-17,0.0786195652173913
2021-09-27,0.08176020408163266
2021-10-07,0.07769327731092437
2021-10-17,0.20152849740932643
2021-10-27,0.27810900473933653
2021-11-06,0.2680352422907489
2021-11-16,0.23892105263157895
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,
2019-01-11,
2019-01-21,
2019-01-31,
2019-02-10,
2019-02-20,
2019-03-02,
2019-03-12,0.3814090909090909
2019-03-22,0.3948357487922705
2019-04-01,0.40752320675105486
2019-04-11,0.38664319248826295
2019-04-21,0.3526808510638298
2019-05-01,0.4014713656387665
